I1,U1,U2,U3,R
0.111287095698566,2.22574191397132,5,12.7742580860287,10
0.111537179059687,2.23074358119373,5,12.7692564188063,10
0.111787262420807,2.23574524841614,5,12.7642547515839,10
0.112037345781927,2.24074691563855,5,12.7592530843615,10
0.112287429143048,2.24574858286095,5,12.754251417139,10
0.112537512504168,2.25075025008336,5,12.7492497499166,10
0.112787595865288,2.25575191730577,5,12.7442480826942,10
0.113037679226409,2.26075358452818,5,12.7392464154718,10
0.113287762587529,2.26575525175058,5,12.7342447482494,10
0.11353784594865,2.27075691897299,5,12.729243081027,10
0.11378792930977,2.2757585861954,5,12.7242414138046,10
0.11403801267089,2.28076025341781,5,12.7192397465822,10
0.114288096032011,2.28576192064021,5,12.7142380793598,10
0.114538179393131,2.29076358786262,5,12.7092364121374,10
0.114788262754251,2.29576525508503,5,12.704234744915,10
0.115038346115372,2.30076692230744,5,12.6992330776926,10
0.115288429476492,2.30576858952984,5,12.6942314104702,10
0.115538512837613,2.31077025675225,5,12.6892297432477,10
0.115788596198733,2.31577192397466,5,12.6842280760253,10
0.116038679559853,2.32077359119707,5,12.6792264088029,10
0.116288762920974,2.32577525841947,5,12.6742247415805,10
0.116538846282094,2.33077692564188,5,12.6692230743581,10
0.116788929643214,2.33577859286429,5,12.6642214071357,10
0.117039013004335,2.3407802600867,5,12.6592197399133,10
0.117289096365455,2.3457819273091,5,12.6542180726909,10
0.117539179726576,2.35078359453151,5,12.6492164054685,10
0.117789263087696,2.35578526175392,5,12.6442147382461,10
0.118039346448816,2.36078692897633,5,12.6392130710237,10
0.118289429809937,2.36578859619873,5,12.6342114038013,10
0.118539513171057,2.37079026342114,5,12.6292097365789,10
0.118789596532177,2.37579193064355,5,12.6242080693565,10
0.119039679893298,2.38079359786596,5,12.619206402134,10
0.119289763254418,2.38579526508836,5,12.6142047349116,10
0.119539846615539,2.39079693231077,5,12.6092030676892,10
0.119789929976659,2.39579859953318,5,12.6042014004668,10
0.120040013337779,2.40080026675558,5,12.5991997332444,10
0.1202900966989,2.40580193397799,5,12.594198066022,10
0.12054018006002,2.4108036012004,5,12.5891963987996,10
0.12079026342114,2.41580526842281,5,12.5841947315772,10
0.121040346782261,2.42080693564521,5,12.5791930643548,10
0.121290430143381,2.42580860286762,5,12.5741913971324,10
